"name";"color";"tone";"first_photo"
"ШО-37-47";"сиреневый";"лавандовый";"https://star-tex.ru/media/items/original (20)_Cau91pS.jpg"
"ШО-37-48";"зеленый";"зеленое яблоко";"https://star-tex.ru/media/items/original (23)_GLrLWY1.jpg"
"ШО-37-49";"розовый";"перламутрово-розовый";"https://star-tex.ru/media/items/6_5DXFUAo.jpg"
"ШО-37-5";"фиолетовый";"пыльно-фиолетовый";"https://star-tex.ru/media/items/plil01.jpg"
"ШО-37-50";"розовый";"кислотно-розовый";"https://star-tex.ru/media/items/original (30)_WDwJoKl.jpg"
"ШО-37-51";"коралловый";"кораллово-оранжевый";"https://star-tex.ru/media/items/original (33).jpg"
"ШО-37-52";"красный";"терракотовый";"https://star-tex.ru/media/items/original (36).jpg"
"ШО-37-53";"персиковый";"";"https://star-tex.ru/media/items/original (56)_xNkQWL6.jpg"
"ШО-37-54";"фиолетовый";"";"https://star-tex.ru/media/items/1_2dXeW33.jpg"
"ШО-37-55";"зеленый";"светло-изумрудный";"https://star-tex.ru/media/items/5_7qFunWG.jpg"
"ШО-37-56";"зеленый";"хаки";"https://star-tex.ru/media/items/9_3InWmjQ.jpg"
"ШО-37-57";"коричневый";"темно-горчичный";"https://star-tex.ru/media/items/13_LXG7kbH.jpg"
"ШО-37-58";"персиковый";"пыльно-персиковый";"https://star-tex.ru/media/items/17_xrfg7eB.jpg"
"ШО-37-59";"коричневый";"какао";"https://star-tex.ru/media/items/21_gtBe69O.jpg"
"ШО-37-6";"розовый";"пудрово-розовый";"https://star-tex.ru/media/items/proz01.jpg"
"ШО-37-60";"зеленый";"бриллиантовый зеленый";"https://star-tex.ru/media/items/25_rVl5gsC.jpg"
"ШО-37-61";"оранжевый";"манго";"https://star-tex.ru/media/items/29_10si0xB.jpg"
"ШО-37-62";"мятный";"тиффани";"https://star-tex.ru/media/items/33_G8zDQnH.jpg"
"ШО-37-63";"фиолетовый";"светло-фиолетовый";"https://star-tex.ru/media/items/9_rC1OYxh.jpg"
"ШО-37-64";"бордовый";"марсала";"https://star-tex.ru/media/items/5_uzSajF7.jpg"
"ШО-37-65";"синий";"";"https://star-tex.ru/media/items/1_m69bAev.jpg"
"ШО-37-66";"коричневый";"";"https://star-tex.ru/media/items/25_yU9eQHS.jpg"
"ШО-37-67";"желтый";"лимонный";"https://star-tex.ru/media/items/71_JO7WoCJ.jpg"
"ШО-37-7";"бежевый";"пудровый";"https://star-tex.ru/media/items/pudr01_dsIfgSf.jpg"
"ШО-37-8";"синий";"темно-синий";"https://star-tex.ru/media/items/tsin01_nGYITpx.jpg"
"ШО-37-9";"молочный";"айвори";"https://star-tex.ru/media/items/aiv01.jpg"
"ШО-3-8";"фиолетовый";"";"https://star-tex.ru/media/items/6342001_Image.jpg"
"ШО-3-9";"бирюзовый";"серо-бирюзовый";"https://star-tex.ru/media/items/5342818_Image.jpg"
"ШО-39-1";"фиолетовый";"пыльно-фиолетовый";"https://star-tex.ru/media/items/1_FN3XaO0.jpg"
"ШО-39-10";"желтый";"лимонный";"https://star-tex.ru/media/items/28_t8rHuju.jpg"
"ШО-39-11";"персиковый";"пыльно-персиковый";"https://star-tex.ru/media/items/31_8kQYnDx.jpg"
"ШО-39-12";"зеленый";"";"https://star-tex.ru/media/items/34_dELj04s.jpg"
"ШО-39-13";"желтый";"";"https://star-tex.ru/media/items/37_CoVArxQ.jpg"
"ШО-39-14";"синий";"темно-синий";"https://star-tex.ru/media/items/40_sBBkNDw.jpg"
"ШО-39-15";"синий";"электрик";"https://star-tex.ru/media/items/43_dRuVdhv.jpg"
"ШО-39-16";"красный";"";"https://star-tex.ru/media/items/46_pWwfIgF.jpg"
"ШО-39-17";"молочный";"айвори";"https://star-tex.ru/media/items/49_gaP5UNV.jpg"
"ШО-39-18";"белый";"";"https://star-tex.ru/media/items/55_N32DLXL.jpg"
"ШО-39-19";"черный";"";"https://star-tex.ru/media/items/61_EZq617y.jpg"
"ШО-39-2";"розовый";"пыльно-розовый";"https://star-tex.ru/media/items/5_unfhR1a.jpg"
"ШО-39-20";"голубой";"светло-голубой";"https://star-tex.ru/media/items/64_TJBRLtC.jpg"
"ШО-39-21";"фуксия";"";"https://star-tex.ru/media/items/67_ZErdPMJ.jpg"
"ШО-39-22";"розовый";"нежно-розовый";"https://star-tex.ru/media/items/6_slgVo2z.jpg"
"ШО-39-23";"сиреневый";"нежно-лиловый";"https://star-tex.ru/media/items/74_Q80Cska.jpg"
"ШО-39-24";"персиковый";"светло-персиковый";"https://star-tex.ru/media/items/77_PhLL4QZ.jpg"
"ШО-39-25";"персиковый";"";"https://star-tex.ru/media/items/80_UqyGG4F.jpg"
"ШО-39-26";"мятный";"ментоловый";"https://star-tex.ru/media/items/37_MtuoEOT.jpg"
"ШО-39-27";"коралловый";"светло-коралловый";"https://star-tex.ru/media/items/40_LLB1vOv.jpg"
"ШО-39-28";"розовый";"бледно-розовый";"https://star-tex.ru/media/items/43_XPDZjFM.jpg"
"ШО-39-29";"голубой";"нежно-голубой";"https://star-tex.ru/media/items/1_e7jNddW.jpg"
"ШО-39-3";"бирюзовый";"";"https://star-tex.ru/media/items/7_9IcduAs.jpg"
"ШО-39-30";"бежевый";"бежево-розовый";"https://star-tex.ru/media/items/52_dV80uXc.jpg"
"ШО-39-31";"голубой";"";"https://star-tex.ru/media/items/55_adzweEI.jpg"
"ШО-39-32";"мятный";"";"https://star-tex.ru/media/items/58_9jNlQot.jpg"
"ШО-39-33";"зеленый";"изумрудный";"https://star-tex.ru/media/items/26_8299TcK.jpg"
"ШО-39-34";"бордовый";"ягодный";"https://star-tex.ru/media/items/65_8ZJyGDH.jpg"
"ШО-39-35";"бежевый";"пудровый";"https://star-tex.ru/media/items/68_U3JUf6C.jpg"
"ШО-39-36";"сиреневый";"";"https://star-tex.ru/media/items/original (44).jpg"
"ШО-39-37";"сиреневый";"лавандовый";"https://star-tex.ru/media/items/original (41).jpg"
"ШО-39-38";"кислотный";"кислотно-розовый";"https://star-tex.ru/media/items/original (38)_hD8QSNC.jpg"
"ШО-39-39";"розовый";"";"https://star-tex.ru/media/items/original (35)_ZVnuZ9o.jpg"
"ШО-39-4";"бежевый";"песочный";"https://star-tex.ru/media/items/11_SwDfLWa.jpg"
"ШО-39-40";"зеленый";"нефритовый";"https://star-tex.ru/media/items/original (33)_8YrPG0y.jpg"
"ШО-39-41";"фиолетовый";"";"https://star-tex.ru/media/items/31_IIultjo.jpg"
"ШО-39-42";"фуксия";"темная фуксия";"https://star-tex.ru/media/items/original (27)_Pb06Hq7.jpg"
"ШО-39-43";"синий";"джинсовый";"https://star-tex.ru/media/items/original (24)_oXmZMIc.jpg"
"ШО-39-44";"розовый";"ярко-розовый";"https://star-tex.ru/media/items/1_GTarpUb.jpg"
"ШО-39-45";"зеленый";"светло-зеленый";"https://star-tex.ru/media/items/original (18)_RNtaCRA.jpg"
"ШО-39-46";"коралловый";"";"https://star-tex.ru/media/items/original (15)_8zg944l.jpg"
"ШО-39-47";"серый";"";"https://star-tex.ru/media/items/original-(25)_G1HdthP.jpg"
"ШО-39-48";"бордовый";"";"https://star-tex.ru/media/items/original (9)_ambdJJI.jpg"
"ШО-39-49";"молочный";"";"https://star-tex.ru/media/items/original (3)_oA2XjIe.jpg"
"ШО-39-49";"синий";"чернильно-синий";"https://star-tex.ru/media/items/original (6)_L6yO5OO.jpg"
"ШО-39-5";"розовый";"абрикосовый";"https://star-tex.ru/media/items/13_3uQxv14.jpg"
"ШО-39-51";"синий";"индиго";"https://star-tex.ru/media/items/original-(40)_wzRkcSP.jpg"
"ШО-39-52";"розовый";"пудрово-розовый";"https://star-tex.ru/media/items/1_DrDeXXu.jpg"
"ШО-39-53";"синий";"";"https://star-tex.ru/media/items/4_PG8bxyI.jpg"
"ШО-39-54";"оранжевый";"терракотовый";"https://star-tex.ru/media/items/7_LRIrlB4.jpg"
"ШО-39-55";"коричневый";"какао";"https://star-tex.ru/media/items/10_G6qg8Df.jpg"
"ШО-39-56";"зеленый";"бриллиантовый зеленый";"https://star-tex.ru/media/items/13_mKUwdPP.jpg"
"ШО-39-57";"желтый";"горчичный";"https://star-tex.ru/media/items/16_jwMwD3B.jpg"
"ШО-39-58";"розовый";"ярко-абрикосовый";"https://star-tex.ru/media/items/16_wUVsT5q.jpg"
"ШО-39-6";"мятный";"колотый лед";"https://star-tex.ru/media/items/16_3yGDRJt.jpg"
"ШО-39-60";"зеленый";"хаки";"https://star-tex.ru/media/items/1_G8boYLv.jpg"
"ШО-39-61";"зеленый";"оливковый";"https://star-tex.ru/media/items/21_bmMQkTH.jpg"
"ШО-39-63";"лиловый";"";"https://star-tex.ru/media/items/36_2BMuXOQ.jpg"
"ШО-39-7";"бордовый";"марсала";"https://star-tex.ru/media/items/19_DeEXZis.jpg"
"ШО-39-8";"серый";"светло-серый";"https://star-tex.ru/media/items/22_eFYZGbC.jpg"
"ШО-39-9";"розовый";"пыльно-лиловый";"https://star-tex.ru/media/items/25_JCZCJCs.jpg"
"ШО-55-1";"коралловый";"";"https://star-tex.ru/media/items/29_8nTMI6p.jpg"
"ШО-55-2";"белый";"";"https://star-tex.ru/media/items/33_DlQxaRs.jpg"
"ШО-55-3";"мятный";"";"https://star-tex.ru/media/items/37_BLy5om6.jpg"
"ШО-6-17";"мятный";"";"https://star-tex.ru/media/items/7300671_Image.jpg"
"ШО-6-20";"красный";"";"https://star-tex.ru/media/items/13_r2DZcK3.jpg"
"ШО-6-21";"серый";"";"https://star-tex.ru/media/items/5969454_Image.jpg"
"ШО-6-22";"розовый";"ярко-розовый";"https://star-tex.ru/media/items/17_01Xh68Y.jpg"
"ШО-6-23";"коралловый";"";"https://star-tex.ru/media/items/11_JqJFojg.jpg"
"ШО-6-25";"синий";"темно-синий";"https://star-tex.ru/media/items/25_Jg52Trg.jpg"
"ШО-6-26";"серый";"светло-серый";"https://star-tex.ru/media/items/original-(32)_3GtHuXk.jpg"
"ШО-6-27";"фиолетовый";"";"https://star-tex.ru/media/items/1_GDtOrk6.jpg"
"ШО-6-5";"синий";"электрик";"https://star-tex.ru/media/items/7300676_Image.jpg"
"ШО-8-1";"желтый";"";"https://star-tex.ru/media/items/13003848_Image.jpg"
"ШО-8-2";"синий";"электрик";"https://star-tex.ru/media/items/13003862_Image.jpg"
"ШО-8-3";"черный";"";"https://star-tex.ru/media/items/13003890_Image.jpg"
"ШО-8-4";"белый";"";"https://star-tex.ru/media/items/13003904_Image.jpg"
"ШО-8-5";"молочный";"";"https://star-tex.ru/media/items/13003918_Image.jpg"
"ШО-8-6";"красный";"";"https://star-tex.ru/media/items/13003876_Image.jpg"
"ШО-8-7";"коралловый";"";"https://star-tex.ru/media/items/13003946_Image.jpg"
"ШО-8-8";"голубой";"";"https://star-tex.ru/media/items/13003932_Image.jpg"
"ШО-8-9";"мятный";"";"https://star-tex.ru/media/items/13003834_Image.jpg"
"ШО-9-1";"красный";"";"https://star-tex.ru/media/items/11_ZCkr49W.jpg"
"ШО-9-2";"розовый";"пыльно-розовый";"https://star-tex.ru/media/items/6_dHFmTNj.jpg"
"ШО-9-3";"мятный";"";"https://star-tex.ru/media/items/16_VHjhwD8.jpg"
"ШО-9-4";"белый";"";"https://star-tex.ru/media/items/15370305_Image.jpg"
"ШО-9-5";"молочный";"";"https://star-tex.ru/media/items/15370320_Image.jpg"
"ШО-9-6";"синий";"темно-синий";"https://star-tex.ru/media/items/1_3PeT3jB.jpg"
"ШП-100-1";"мультиколор";"голубой";"https://star-tex.ru/media/items/29_eRghI62.jpg"
"ШП-101-1";"мультиколор";"черный";"https://star-tex.ru/media/items/76_0Ola0cT.jpg"
"ШП-101-2";"мультиколор";"серый";"https://star-tex.ru/media/items/81_FFaY54G.jpg"
"ШП-101-3";"мультиколор";"песочный";"https://star-tex.ru/media/items/86_4cAkMcQ.jpg"
"ШП-109-1";"мультиколор";"";"https://star-tex.ru/media/items/12_8Hiubqf.jpg"
"ШП-122-1";"мультиколор";"";"https://star-tex.ru/media/items/18_rltwEGd.jpg"
"ШП-13-1";"мультиколор";"бирюзовый";"https://star-tex.ru/media/items/5582844_Image.jpg"
"ШП-13-2";"мультиколор";"серый";"https://star-tex.ru/media/items/5582837_Image.jpg"
"ШП-13-3";"мультиколор";"электрик";"https://star-tex.ru/media/items/5582781_Image.jpg"
"ШП-13-4";"мультиколор";"черный";"https://star-tex.ru/media/items/29_ogMDuYq.jpg"
"ШП-135-1";"мультиколор";"серый";"https://star-tex.ru/media/items/59_ED4XcAt.jpg"
"ШП-135-2";"мультиколор";"коралловый";"https://star-tex.ru/media/items/75_tOgmkNf.jpg"
"ШП-135-3";"мультиколор";"зеленый";"https://star-tex.ru/media/items/64_fthdO8v.jpg"
"ШП-145-1";"мультиколор";"электрик";"https://star-tex.ru/media/items/47_gdualox.jpg"
"ШП-161-1";"синий";"темно-синий";"https://star-tex.ru/media/items/11420773_Image.jpg"
"ШП-161-2";"мятный";"";"https://star-tex.ru/media/items/11420763_Image.jpg"
"ШП-161-3";"коралловый";"";"https://star-tex.ru/media/items/47_yg9ibDr.jpg"
"ШП-17-1";"мультиколор";"черный";"https://star-tex.ru/media/items/31_2Mh7CMj.jpg"
"ШП-174-1";"мультиколор";"серый";"https://star-tex.ru/media/items/64_nYlwlH7.jpg"
"ШП-175-1";"мультиколор";"";"https://star-tex.ru/media/items/21_NtQc7E0.jpg"
"ШП-177-1";"мультиколор";"серый";"https://star-tex.ru/media/items/74_uHGDfUR.jpg"
"ШП-18-1";"мультиколор";"";"https://star-tex.ru/media/items/5755484_Image.jpg"
"ШП-18-2";"мультиколор";"";"https://star-tex.ru/media/items/5755512_Image.jpg"
"ШП-18-3";"мультиколор";"";"https://star-tex.ru/media/items/5755498_Image.jpg"
"ШП-18-4";"мультиколор";"бирюзовый";"https://star-tex.ru/media/items/31_O2vHHas.jpg"
"ШП-189-1";"мультиколор";"электрик";"https://star-tex.ru/media/items/49_zVQKLe5.jpg"
"ШП-189-2";"мультиколор";"желтый";"https://star-tex.ru/media/items/54_nsjR5El.jpg"
"ШП-190-1";"мультиколор";"";"https://star-tex.ru/media/items/27_aDxzePy.jpg"
"ШП-19-1";"мультиколор";"электрик";"https://star-tex.ru/media/items/7_d7m7cwA.jpg"
"ШП-191-1";"мультиколор";"черный";"https://star-tex.ru/media/items/21_apOcUyA.jpg"
"ШП-19-2";"мультиколор";"красный";"https://star-tex.ru/media/items/1_r81DcgC.jpg"
"ШП-19-3";"мультиколор";"серый";"https://star-tex.ru/media/items/47_B4F1Ji9.jpg"
"ШП-200-1";"мультиколор";"желтый";"https://star-tex.ru/media/items/32_WNmg71S.jpg"
"ШП-200-2";"мультиколор";"голубой";"https://star-tex.ru/media/items/26_KvdFwl4.jpg"
"ШП-200-3";"мультиколор";"электрик";"https://star-tex.ru/media/items/38_2GkS6K5.jpg"
"ШП-203-1";"мультиколор";"синий";"https://star-tex.ru/media/items/44_tM35JN4.jpg"
"ШП-203-2";"мультиколор";"желток";"https://star-tex.ru/media/items/20_8n4nR2q.jpg"
"ШП-205-1";"мультиколор";"молочный";"https://star-tex.ru/media/items/20_agJgMed.jpg"
"ШП-205-2";"мультиколор";"черный";"https://star-tex.ru/media/items/26_dGUh22p.jpg"
"ШП-206-1";"мультиколор";"бирюзовый";"https://star-tex.ru/media/items/39_ciNyE5D.jpg"
"ШП-206-2";"мультиколор";"электрик";"https://star-tex.ru/media/items/44_rTBXAuf.jpg"
"ШП-207-1";"мультиколор";"черный";"https://star-tex.ru/media/items/6_JMvD9EW.jpg"
"ШП-211-1";"мультиколор";"черный";"https://star-tex.ru/media/items/1_fTo6HMh.jpg"
"ШП-212-1";"мультиколор";"синий";"https://star-tex.ru/media/items/59_WIrwJ7D.jpg"
"ШП-213-1";"мультиколор";"синий";"https://star-tex.ru/media/items/25_etpzNAW.jpg"
"ШП-213-2";"мультиколор";"марсала";"https://star-tex.ru/media/items/19_wIqwu9R.jpg"
"ШП-214-1";"мультиколор";"темно-синий";"https://star-tex.ru/media/items/69_kCZvDMB.jpg"
"ШП-215-1";"мультиколор";"черный";"https://star-tex.ru/media/items/29_r9flDTL.jpg"
"ШП-216-1";"мультиколор";"черный";"https://star-tex.ru/media/items/65_ejO1iiV.jpg"
"ШП-217-1";"мультиколор";"темно-синий";"https://star-tex.ru/media/items/37_ZCNL3vJ.jpg"
"ШП-218-1";"мультиколор";"серый";"https://star-tex.ru/media/items/16_IQ4LWgg.jpg"
"ШП-219-1";"мультиколор";"синий";"https://star-tex.ru/media/items/13_HCbkfMx.jpg"
"ШП-221-1";"мультиколор";"электрик";"https://star-tex.ru/media/items/12827156_Image.jpg"
"ШП-221-2";"мультиколор";"черный";"https://star-tex.ru/media/items/19_moqPQix.jpg"
"ШП-227-1";"мультиколор";"темно-синий";"https://star-tex.ru/media/items/47_ZmXv6eS.jpg"
"ШП-228-1";"мультиколор";"";"https://star-tex.ru/media/items/53_b6cQhWl.jpg"
"ШП-229-1";"мультиколор";"";"https://star-tex.ru/media/items/19_3bA3i46.jpg"
